time,0
1905-04-15,0.795082
1905-05-15,0.883841
1905-06-15,0.838449
1905-07-15,0.972116
1905-08-15,1.08456
1905-09-15,1.23446
1905-10-15,0.801308
1905-11-15,0.688379
1905-12-15,0.826666
1906-01-15,0.674301
1906-02-15,0.191998
1906-03-15,0.0468998
1906-04-15,-0.318949
1906-05-15,-0.549969
1906-06-15,-0.81361
1906-07-15,-0.995995
1906-08-15,-1.3674
1906-09-15,-1.13508
1906-10-15,-0.782393
1906-11-15,-0.95063
1906-12-15,-1.16802
1907-01-15,-1.20589
1907-02-15,-1.26351
1907-03-15,-1.14953
1907-04-15,-0.872278
1907-05-15,-0.549568
1907-06-15,-0.4807
1907-07-15,-0.550213
1907-08-15,-0.20623
1907-09-15,-0.430923
1907-10-15,-0.323992
1907-11-15,-0.5774
1907-12-15,-0.562855
1908-01-15,-0.224819
1908-02-15,-0.287882
1908-03-15,-0.571211
1908-04-15,-1.13218
1908-05-15,-1.00763
1908-06-15,-0.895741
1908-07-15,-0.789293
1908-08-15,-1.02256
1908-09-15,-1.22025
1908-10-15,-1.40056
1908-11-15,-1.35866
1908-12-15,-1.6981
1909-01-15,-1.82719
1909-02-15,-1.55616
1909-03-15,-1.0403
1909-04-15,-1.06517
1909-05-15,-0.959478
1909-06-15,-1.04475
1909-07-15,-1.15604
1909-08-15,-1.22824
1909-09-15,-1.83469
1909-10-15,-1.91646
1909-11-15,-1.75775
1909-12-15,-1.72807
1910-01-15,-1.83572
1910-02-15,-1.95332
1910-03-15,-2.21194
1910-04-15,-1.40616
1910-05-15,-1.19832
1910-06-15,-1.17889
1910-07-15,-1.40084
1910-08-15,-1.55844
1910-09-15,-1.70498
1910-10-15,-1.54019
1910-11-15,-1.36429
1910-12-15,-1.44287
1911-01-15,-1.41645
1911-02-15,-1.34832
1911-03-15,-1.24213
1911-04-15,-0.993879
1911-05-15,-0.776138
1911-06-15,-0.251841
1911-07-15,0.107527
1911-08-15,0.0888996
1911-09-15,-0.176983
1911-10-15,0.664749
1911-11-15,0.772478
1911-12-15,1.06004
1912-01-15,1.08827
1912-02-15,0.899448
1912-03-15,0.823481
1912-04-15,0.44556
1912-05-15,0.235952
1912-06-15,-0.442211
1912-07-15,-0.526003
1912-08-15,-0.349871
1912-09-15,-0.977634
1912-10-15,-0.991121
1912-11-15,-1.08332
1912-12-15,-0.979475
1913-01-15,-0.734129
1913-02-15,-0.689262
1913-03-15,-0.69614
1913-04-15,-0.387749
1913-05-15,-0.130329
1913-06-15,-0.17407
1913-07-15,-0.178093
1913-08-15,-0.289251
1913-09-15,-0.434423
1913-10-15,-0.395691
1913-11-15,0.23395
1913-12-15,0.844406
1914-01-15,0.967791
1914-02-15,0.487547
1914-03-15,0.357769
1914-04-15,0.0233517
1914-05-15,0.424942
1914-06-15,0.0360489
1914-07-15,0.443636
1914-08-15,0.54351
1914-09-15,0.968197
1914-10-15,1.18538
1914-11-15,0.882479
1914-12-15,1.19827
1915-01-15,1.14601
1915-02-15,0.909569
1915-03-15,0.23551
1915-04-15,0.650412
1915-05-15,0.748571
1915-06-15,0.325949
1915-07-15,-0.264923
1915-08-15,-0.755501
