"year","time","tmax","gmst","q90","ex90","q90_ann","ex_ann"
1997,"1997-09-27",8.580827,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-09-28",8.67679,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-09-29",7.1878214,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-09-30",7.2248564,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-01",6.436192,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-02",5.827296,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-03",5.4558835,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-04",4.8575068,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-05",4.7939296,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-06",4.837966,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-07",4.63438,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-08",4.090787,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-09",3.898535,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-10",3.108111,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-11",3.361112,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-12",2.1004639,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-13",2.2288451,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-14",1.466657,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-15",0.024738751,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-16",-0.80479616,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-17",0.57272625,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-18",4.7072067,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-19",3.73407,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-20",-0.00029807273,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-21",-0.008841166,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-22",-0.9876513,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-23",-3.3988535,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-24",-3.461658,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-25",-3.6415272,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-26",-3.8316665,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-27",-2.6603389,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-28",0.7595348,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-29",3.1531498,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-30",3.7589135,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-10-31",2.9855456,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-01",1.27407,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-02",-2.5447705,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-03",-3.7891142,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-04",-5.3724074,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-05",-5.0736437,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-06",-2.847988,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-07",-2.449281,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-08",-1.0869095,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-09",-1.3060627,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-10",-4.8862963,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-11",-3.6563106,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-12",-2.2537026,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-13",0.22533448,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-14",0.12191534,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-15",-1.213886,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-16",-0.64028484,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-17",-0.23362857,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-18",-0.26545992,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-19",-1.8745828,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-20",-3.5011587,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-21",-4.451975,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-22",-5.418964,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-23",-5.427452,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-24",-5.37475,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-25",-5.002171,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-26",-5.625659,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-27",-6.3652997,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-28",-6.716724,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-29",-6.8259764,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-11-30",-8.202587,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-01",-9.404385,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-02",-11.388698,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-03",-10.736556,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-04",-8.499913,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-05",-5.004364,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-06",-4.636987,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-07",-1.8721405,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-08",0.6628065,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-09",0.781128,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-10",0.120898865,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-11",-0.28943133,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-12",-2.7091405,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-13",-4.2842,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-14",-6.341619,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-15",-0.5022144,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-16",2.290927,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-17",1.670461,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-18",-2.0762937,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-19",-3.038935,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-20",-6.3996863,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-21",-4.631079,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-22",-3.6618533,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-23",-4.10998,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-24",-4.460828,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-25",-4.465648,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-26",-4.918986,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-27",-7.8253016,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-28",-10.550987,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-29",-10.35203,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-30",-9.105623,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1997,"1997-12-31",-6.2002697,-0.687721,16.6757774028704,FALSE,19.2198652,FALSE
1998,"1998-01-01",-5.3693385,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-02",-5.54603,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-03",-4.8738666,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-04",-3.8054442,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-05",-2.8341708,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-06",-3.3152192,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-07",-4.059272,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-08",-4.573898,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-09",-6.114894,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-10",-4.6672463,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-11",-3.4370635,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-12",-6.05162,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-13",-7.421159,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-14",-4.096755,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-15",-1.4380995,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-16",-0.7656581,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-17",-1.3051606,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-18",-3.5378366,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-19",-7.2775645,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-20",-9.969453,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-21",-8.550618,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-22",-1.4476455,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-23",-1.4277889,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-24",-4.3880734,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-25",-2.3913152,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-26",0.4802531,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-27",-0.4520602,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-28",-8.973369,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-29",-11.801824,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-30",-13.212172,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-01-31",-15.655377,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-01",-15.390923,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-02",-15.717752,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-03",-18.407553,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-04",-20.357439,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-05",-17.990286,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-06",-15.114854,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-07",-10.612062,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-08",-9.211849,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-09",-6.744457,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-10",-2.5978155,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-11",-3.9270737,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-12",-7.6974826,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-13",-8.1769705,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-14",-8.79637,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-15",-5.00479,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-16",-6.105543,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-17",-10.605407,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-18",0.55990505,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-19",-0.16252035,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-20",-2.1305084,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-21",1.7542261,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-22",0.3868895,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-23",-1.0037812,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-24",-7.257599,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-25",-2.3649163,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-26",1.621712,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-27",-0.77959085,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-02-28",-2.863258,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-01",-6.8491383,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-02",-9.798125,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-03",-10.9363575,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-04",-10.948384,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-05",-11.292322,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-06",-10.4794855,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-07",-10.59777,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-08",-10.4414625,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-09",-9.790402,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-10",-10.205726,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-11",-8.365947,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-12",-5.768712,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-13",-5.598147,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-14",-7.835224,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-15",-5.3005924,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-16",-1.1207052,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-17",0.078375556,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-18",-0.022035088,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-19",-2.6363816,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-20",-2.25314,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-21",-0.617346,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-22",1.7657301,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-23",1.7898186,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-24",0.1882608,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-25",0.54627216,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-26",1.3367594,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-27",1.8641183,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-28",2.9221961,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-29",2.6814234,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-30",2.1242528,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-03-31",-1.9452153,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-01",-4.196474,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-02",-4.2661114,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-03",-2.5914397,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-04",-0.78597325,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-05",-0.17961577,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-06",-0.08886731,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-07",-1.7719893,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-08",-3.5740876,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-09",-3.9563043,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-10",-3.4016,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-11",-3.0419397,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-12",-3.6652079,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-13",-3.6464598,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-14",-2.5058625,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-15",-1.1598302,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-16",0.92821944,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-17",2.3069522,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-18",0.9594417,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-19",2.5472245,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-20",3.92923,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-21",5.0700154,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-22",6.18346,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-23",7.055229,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-24",7.1662602,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-25",7.8847523,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-26",7.6709833,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-27",7.032781,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-28",7.2695513,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-29",7.6063147,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-04-30",9.591985,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-01",8.315324,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-02",7.1653986,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-03",6.5035644,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-04",7.101584,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-05",7.0323267,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-06",5.428056,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-07",5.3914247,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-08",7.143453,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-09",8.475803,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-10",10.516787,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-11",7.371417,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-12",7.308316,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-13",9.606683,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-14",10.410533,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-15",13.390466,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-16",15.678398,-0.7037627,16.648035468932,FALSE,14.9915748,TRUE
1998,"1998-05-17",13.552859,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-18",13.987001,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-19",9.952734,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-20",5.004138,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-21",5.8647537,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-22",5.6373596,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-23",6.1380734,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-24",5.1684785,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-25",4.6152177,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-26",5.806342,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-27",7.312061,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-28",8.913763,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-29",8.832912,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-30",9.617479,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-05-31",8.630302,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-01",7.2991266,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-02",8.332246,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-03",9.174675,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-04",9.404885,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-05",9.258233,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-06",10.653878,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-07",11.218729,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-08",12.15538,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-09",11.987518,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-10",12.706327,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-11",13.71513,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-12",14.277344,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-13",12.008177,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-14",12.812419,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-15",15.098157,-0.7037627,16.648035468932,FALSE,14.9915748,TRUE
1998,"1998-06-16",14.719306,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-17",11.131195,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-18",10.124334,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-19",10.43691,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-20",12.450816,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-21",13.353459,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-22",13.517473,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-23",13.457766,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-24",14.445149,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-25",14.185451,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-26",14.928968,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-06-27",17.173222,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-06-28",18.542236,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-06-29",18.207397,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-06-30",17.714205,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-01",17.892046,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-02",15.106883,-0.7037627,16.648035468932,FALSE,14.9915748,TRUE
1998,"1998-07-03",12.849947,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-07-04",12.951004,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-07-05",14.454108,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-07-06",15.607588,-0.7037627,16.648035468932,FALSE,14.9915748,TRUE
1998,"1998-07-07",17.705423,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-08",18.465681,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-09",19.158289,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-10",17.140154,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-11",17.819569,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-12",19.644,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-13",18.988903,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-14",16.874784,-0.7037627,16.648035468932,TRUE,14.9915748,TRUE
1998,"1998-07-15",16.170912,-0.7037627,16.648035468932,FALSE,14.9915748,TRUE
1998,"1998-07-16",14.939226,-0.7037627,16.648035468932,FALSE,14.9915748,FALSE
1998,"1998-07-17",15.180666,-0.7037627,16.648035468932,FALSE,14.9915748,TRUE
1998,"1998-07-18",16.42774,-0.7037627,16.648035468932,FALSE,14.9915748,TRUE
1998,"1998-07-19",15.90883,-0.7037627,16.648035468932,FALSE,14.9915748,TRUE
1998,"1998-07-20",15.839073,-0.7037627,16.648035468932,FALSE,14.9915748,TRUE
