time,tp
1957-11-13,5.074227
1957-11-14,13.026088
1957-11-15,2.686424
1957-11-16,0.11863232
1957-11-17,0.02187252
1957-11-18,0.14060736
1957-11-19,0.008788109
1957-11-20,0.023293495
1957-11-21,0.08960247
1957-11-22,0.0075030327
1957-11-23,3.4171991
1957-11-24,1.4975551
1957-11-25,0.24282812
1957-11-26,0.08959532
1957-11-27,0.23452044
1957-11-28,0.22053836
1957-11-29,0.42599678
1957-11-30,0.4587698
1957-12-01,0.20891549
1957-12-02,0.1824379
1957-12-03,0.030915737
1957-12-04,0.07852793
1957-12-05,0.18738747
1957-12-06,0.9629631
1957-12-07,0.96935755
1957-12-08,0.001475811
1957-12-09,0.0762105
1957-12-10,0.98944306
1957-12-11,27.826094
1957-12-12,13.218201
1957-12-13,6.2323046
1957-12-14,5.123832
1957-12-15,1.8958997
1957-12-16,0.9093547
1957-12-17,0.04517317
1957-12-18,0.0018382072
1957-12-19,3.0994415e-05
1957-12-20,0.017762184
1957-12-21,0.05534172
1957-12-22,0.07307649
1957-12-23,3.0866525
1957-12-24,14.40357
1957-12-25,5.167923
1957-12-26,0.99571466
1957-12-27,0.035755634
1957-12-28,0.41920897
1957-12-29,0.40603873
1957-12-30,0.30490398
1957-12-31,0.283494
1958-01-01,10.883707
1958-01-02,4.824565
1958-01-03,0.542047
1958-01-04,1.5050792
1958-01-05,0.072824955
1958-01-06,0.018882751
1958-01-07,0.072681904
1958-01-08,1.0062623
1958-01-09,1.0952783
1958-01-10,0.31464338
1958-01-11,3.270192
1958-01-12,0.2627921
1958-01-13,0.10807514
1958-01-14,0.18391132
1958-01-15,0.91462386
1958-01-16,0.8183956
1958-01-17,0.14686108
1958-01-18,0.0012373924
1958-01-19,2.861023e-05
1958-01-20,0.041799545
1958-01-21,0.4335427
1958-01-22,2.2276425
1958-01-23,0.38133857
1958-01-24,0.0015568733
1958-01-25,2.8715703
1958-01-26,0.20853758
1958-01-27,5.1976967
1958-01-28,11.378841
1958-01-29,6.364079
1958-01-30,0.7006169
1958-01-31,0.14928818
1958-02-01,0.17243862
1958-02-02,0.157336
1958-02-03,0.17968893
1958-02-04,0.08111596
1958-02-05,0.06407261
1958-02-06,1.7830945
1958-02-07,1.2902259
1958-02-08,1.4835215
1958-02-09,1.55056
1958-02-10,5.342127
1958-02-11,2.871864
1958-02-12,0.13212442
1958-02-13,1.3845444
1958-02-14,2.3966098
1958-02-15,0.023237467
1958-02-16,0.07073641
1958-02-17,0.06804466
1958-02-18,0.5306554
1958-02-19,0.5804586
1958-02-20,0.33387902
1958-02-21,1.0329103
1958-02-22,0.04894495
1958-02-23,6.198883e-05
1958-02-24,0.5085516
1958-02-25,2.7156878
1958-02-26,1.6200757
1958-02-27,0.04396677
1958-02-28,0.0
1958-03-01,0.009219646
1958-03-02,0.5365014
1958-03-03,0.20997524
1958-03-04,0.030543804
1958-03-05,0.07144213
1958-03-06,0.00032901764
1958-03-07,0.00023961067
1958-03-08,1.5839577
1958-03-09,2.6726434
1958-03-10,0.32122135
1958-03-11,1.5161967
1958-03-12,0.0359416
1958-03-13,0.057196617
1958-03-14,0.10745764
1958-03-15,0.018525124
1958-03-16,0.1922226
1958-03-17,0.44941422
1958-03-18,0.06385803
1958-03-19,2.1935346
1958-03-20,0.18905401
1958-03-21,0.00040531158
1958-03-22,0.18204094
1958-03-23,1.6621257
1958-03-24,19.878952
1958-03-25,5.2726107
1958-03-26,3.467032
1958-03-27,7.287405
1958-03-28,4.802277
1958-03-29,12.568393
1958-03-30,1.6138552
1958-03-31,5.233736
1958-04-01,0.5062723
1958-04-02,4.662487
1958-04-03,3.570678
1958-04-04,2.4107194
1958-04-05,0.12832642
1958-04-06,0.07719278
1958-04-07,0.6647992
1958-04-08,0.047295094
1958-04-09,0.009465218
1958-04-10,0.0063228607
1958-04-11,0.6530977
1958-04-12,9.686804
1958-04-13,10.902557
1958-04-14,2.9907393
1958-04-15,0.41674134
1958-04-16,0.40256023
1958-04-17,1.0163832
1958-04-18,0.00066518784
1958-04-19,0.0
1958-04-20,0.19367456
1958-04-21,0.89256287
1958-04-22,2.7352357
1958-04-23,0.24339914
1958-04-24,0.09474039
1958-04-25,0.051133633
1958-04-26,0.0064992905
1958-04-27,0.005261898
1958-04-28,0.094578266
1958-04-29,0.047700405
1958-04-30,0.015594959
1958-05-01,0.01599431
1958-05-02,0.0072312355
1958-05-03,0.0037574768
1958-05-04,0.4539489
1958-05-05,0.63629985
1958-05-06,0.09773731
1958-05-07,3.8146973e-05
1958-05-08,0.19140482
1958-05-09,0.4581475
1958-05-10,0.23386955
1958-05-11,9.24017
1958-05-12,1.7531277
1958-05-13,4.6950154
1958-05-14,0.7213211
1958-05-15,0.00054359436
1958-05-16,1.66893e-05
1958-05-17,0.0
1958-05-18,7.1525574e-06
1958-05-19,0.0
1958-05-20,0.029656887
1958-05-21,0.07773876
1958-05-22,0.008025169
1958-05-23,0.0043201447
1958-05-24,0.010418892
1958-05-25,0.07044315
1958-05-26,0.025982857
1958-05-27,0.018942356
1958-05-28,0.033740997
1958-05-29,0.491128
1958-05-30,0.0054216385
1958-05-31,0.024039745
1958-06-01,0.3269434
1958-06-02,0.33982277
1958-06-03,0.0038671494
1958-06-04,0.006697178
1958-06-05,0.019056797
1958-06-06,0.2551341
1958-06-07,0.091371536
1958-06-08,0.00017881393
1958-06-09,0.43764833
1958-06-10,0.01614809
1958-06-11,2.3841858e-06
1958-06-12,0.0009083748
1958-06-13,0.0025057793
1958-06-14,0.0041866302
1958-06-15,0.0055480003
1958-06-16,0.11603117
1958-06-17,0.86789614
1958-06-18,8.920863
1958-06-19,1.3229322
1958-06-20,1.6034269
1958-06-21,0.31063083
1958-06-22,0.13042688
1958-06-23,0.025317669
1958-06-24,0.08370519
1958-06-25,0.0010681152
1958-06-26,0.5223346
1958-06-27,0.12602568
1958-06-28,0.0
1958-06-29,0.12047529
1958-06-30,0.06380558
1958-07-01,0.3932047
1958-07-02,0.0045633316
1958-07-03,0.0
1958-07-04,4.7683716e-06
1958-07-05,4.7683716e-06
1958-07-06,0.012521744
1958-07-07,0.0054121017
1958-07-08,0.041909218
1958-07-09,0.008683205
1958-07-10,0.0023555756
1958-07-11,0.07542133
1958-07-12,0.00031471252
1958-07-13,1.4305115e-05
1958-07-14,0.009055138
1958-07-15,0.00095129013
1958-07-16,2.3841858e-06
1958-07-17,0.00014781952
1958-07-18,0.00095129013
1958-07-19,0.007908344
1958-07-20,0.016868114
1958-07-21,4.7683716e-06
1958-07-22,0.0017285347
1958-07-23,0.00023126602
1958-07-24,0.007953644
1958-07-25,0.0007915497
1958-07-26,0.0021600723
1958-07-27,4.7683716e-06
1958-07-28,0.0
1958-07-29,7.1525574e-06
1958-07-30,0.054979324
1958-07-31,0.16417027
1958-08-01,0.04016161
1958-08-02,0.056540966
1958-08-03,0.05692005
1958-08-04,0.14378309
1958-08-05,0.17408371
1958-08-06,0.004373789
1958-08-07,0.004775524
1958-08-08,0.034475327
1958-08-09,0.03604412
1958-08-10,0.041806698
1958-08-11,0.0051403046
1958-08-12,0.0049328804
1958-08-13,0.047733784
1958-08-14,0.0067329407
1958-08-15,0.0014901161
1958-08-16,0.050594807
1958-08-17,0.00074863434
1958-08-18,0.019292831
1958-08-19,0.009977818
1958-08-20,1.9073486e-05
1958-08-21,1.2532187
1958-08-22,0.0692153
1958-08-23,0.0
1958-08-24,0.0017261505
1958-08-25,0.0022625923
1958-08-26,0.028922558
1958-08-27,0.08459091
1958-08-28,0.45585158
1958-08-29,6.0546017
1958-08-30,0.3424883
1958-08-31,0.030682087
1958-09-01,0.012207031
1958-09-02,0.018844604
1958-09-03,0.04467249
1958-09-04,0.00057697296
1958-09-05,0.00027179718
1958-09-06,0.0004029274
1958-09-07,0.008673668
1958-09-08,0.1548338
1958-09-09,0.23090363
1958-09-10,0.097317696
1958-09-11,0.089879036
1958-09-12,0.020592213
1958-09-13,0.07290125
1958-09-14,0.20041466
1958-09-15,0.17028332
1958-09-16,0.037531853
1958-09-17,0.00977993
1958-09-18,0.0106573105
1958-09-19,0.004737377
1958-09-20,0.00041484833
1958-09-21,4.7683716e-06
1958-09-22,0.00012397766
1958-09-23,0.0
1958-09-24,0.025100708
1958-09-25,0.1383996
1958-09-26,0.006532669
1958-09-27,0.004630089
1958-09-28,0.017364025
1958-09-29,0.070700645
1958-09-30,0.93757385
1958-10-01,1.1719823
1958-10-02,0.03241539
1958-10-03,1.2893248
1958-10-04,4.211485
1958-10-05,0.09834528
1958-10-06,1.7117261
1958-10-07,0.068244934
1958-10-08,0.0031924248
1958-10-09,0.0447464
1958-10-10,0.018725395
1958-10-11,0.012860298
1958-10-12,0.011134148
1958-10-13,0.053801537
1958-10-14,0.055539608
1958-10-15,0.005168915
1958-10-16,0.00012636185
1958-10-17,0.00056266785
1958-10-18,0.07876158
1958-10-19,0.08882046
1958-10-20,0.011441708
1958-10-21,0.0070929527
1958-10-22,0.016741753
1958-10-23,0.013332367
1958-10-24,0.13854504
1958-10-25,0.19349813
1958-10-26,0.082354546
1958-10-27,0.75449705
1958-10-28,0.038001537
1958-10-29,0.27808905
1958-10-30,5.467798
1958-10-31,7.94703
1958-11-01,1.5877676
1958-11-02,0.42313576
1958-11-03,0.07434487
1958-11-04,0.09168625
1958-11-05,0.124669075
1958-11-06,0.025315285
1958-11-07,0.054508448
1958-11-08,0.00024080276
1958-11-09,0.051715374
1958-11-10,0.9308123
1958-11-11,0.08555174
1958-11-12,0.27526855
1958-11-13,0.50839186
1958-11-14,0.5133271
1958-11-15,0.10234594
1958-11-16,0.15179634
1958-11-17,0.19972324
1958-11-18,0.47394866
1958-11-19,0.11426449
1958-11-20,0.011894703
1958-11-21,0.08519173
1958-11-22,0.11125803
1958-11-23,0.25088787
1958-11-24,0.40344003
1958-11-25,4.527416
1958-11-26,2.6152847
1958-11-27,2.0975044
1958-11-28,1.6042994
1958-11-29,0.1356101
1958-11-30,9.380041
1958-12-01,0.0538826
1958-12-02,0.81083053
1958-12-03,4.8048887
1958-12-04,17.909008
1958-12-05,15.344237
1958-12-06,13.123579
1958-12-07,3.6587927
1958-12-08,4.430909
1958-12-09,2.972653
1958-12-10,0.008659363
1958-12-11,0.68941116
1958-12-12,0.86361414
1958-12-13,24.407513
1958-12-14,14.330144
1958-12-15,10.250949
1958-12-16,19.354197
1958-12-17,10.061693
1958-12-18,10.726788
1958-12-19,35.966213
1958-12-20,15.551375
1958-12-21,19.905685
1958-12-22,20.206886
1958-12-23,3.8096118
1958-12-24,0.17394304
1958-12-25,6.279204
1958-12-26,0.51912785
1958-12-27,0.048063993
1958-12-28,0.0031781197
1958-12-29,0.005095005
1958-12-30,0.031030178
1958-12-31,0.05701065
1959-01-01,1.0808657
1959-01-02,2.6518729
1959-01-03,0.0050139427
1959-01-04,0.0038802624
1959-01-05,0.0005841255
1959-01-06,0.004143715
1959-01-07,0.175066
1959-01-08,0.6771529
1959-01-09,2.1243596
1959-01-10,4.525032
1959-01-11,12.584319
1959-01-12,3.621917
1959-01-13,0.38023707
1959-01-14,1.34161
1959-01-15,3.9677835
1959-01-16,0.014719963
1959-01-17,0.0033950806
1959-01-18,0.0007224083
1959-01-19,0.00046014786
1959-01-20,1.3639307
1959-01-21,0.69837576
1959-01-22,1.9947149
1959-01-23,0.30445337
1959-01-24,0.0004899502
1959-01-25,0.04459858
1959-01-26,1.3214422
1959-01-27,0.32161593
1959-01-28,0.05223751
1959-01-29,1.7547549
1959-01-30,3.4588253
1959-01-31,2.039089
1959-02-01,2.3408365
1959-02-02,6.1471705
1959-02-03,11.020312
1959-02-04,4.370334
1959-02-05,0.063188076
1959-02-06,0.4916811
1959-02-07,10.86449
1959-02-08,3.2930422
1959-02-09,0.08188248
1959-02-10,0.054488182
1959-02-11,0.03390789
1959-02-12,0.12882948
1959-02-13,2.3061228
1959-02-14,0.24102926
1959-02-15,0.49363372
1959-02-16,0.14990807
1959-02-17,0.09829283
1959-02-18,0.0933218
1959-02-19,0.03671646
1959-02-20,0.039048195
1959-02-21,0.017182827
1959-02-22,0.0014829636
1959-02-23,0.0002527237
1959-02-24,0.18101215
1959-02-25,2.3608396
1959-02-26,0.8490729
1959-02-27,0.8823729
1959-02-28,0.5883634
1959-03-01,4.1350245
1959-03-02,4.4550343
1959-03-03,7.7124176
1959-03-04,0.34585717
1959-03-05,3.6573172
1959-03-06,8.100839
1959-03-07,1.1589432
1959-03-08,9.77618
1959-03-09,8.131556
1959-03-10,2.098651
1959-03-11,3.9801338
1959-03-12,0.45199394
1959-03-13,2.1457672e-05
1959-03-14,0.0
1959-03-15,0.002195835
1959-03-16,1.895626
1959-03-17,8.096015
1959-03-18,1.1231303
1959-03-19,0.1202178
1959-03-20,7.2466393
1959-03-21,1.633303
1959-03-22,0.047614574
1959-03-23,0.15680075
1959-03-24,0.9303331
1959-03-25,2.2469807
1959-03-26,1.049087
1959-03-27,0.07940292
1959-03-28,0.017561913
1959-03-29,0.040445328
1959-03-30,0.05726099
1959-03-31,0.005288124
1959-04-01,0.00024676323
1959-04-02,0.00012874603
1959-04-03,0.113220215
1959-04-04,5.902946
1959-04-05,4.6834373
1959-04-06,0.68806887
1959-04-07,0.69134474
1959-04-08,2.610806
1959-04-09,0.87426656
1959-04-10,0.019860268
1959-04-11,0.053126812
1959-04-12,0.00062942505
1959-04-13,3.0453088
1959-04-14,1.796149
1959-04-15,2.8291225
1959-04-16,2.442031
1959-04-17,0.15352964
1959-04-18,0.05558729
1959-04-19,0.00023365021
1959-04-20,4.7683716e-06
1959-04-21,0.00025987625
1959-04-22,0.0004911423
1959-04-23,0.018649101
1959-04-24,0.069737434
1959-04-25,0.01600027
1959-04-26,0.18345356
1959-04-27,0.40779233
1959-04-28,0.10138869
1959-04-29,0.8974147
1959-04-30,0.00059485435
1959-05-01,7.390976e-05
1959-05-02,0.022192001
1959-05-03,0.008254051
1959-05-04,0.024793148
1959-05-05,0.4816604
1959-05-06,12.26859
1959-05-07,9.772548
1959-05-08,3.441445
1959-05-09,3.1861734
1959-05-10,2.478849
1959-05-11,2.984979
1959-05-12,0.029933453
1959-05-13,0.0007534027
1959-05-14,0.00012397766
1959-05-15,0.0
1959-05-16,0.24677038
1959-05-17,0.73327065
1959-05-18,0.43676612
1959-05-19,7.2150183
1959-05-20,11.395097
1959-05-21,7.242608
1959-05-22,0.7670711
1959-05-23,0.06381512
1959-05-24,0.13925791
1959-05-25,0.067539215
1959-05-26,1.9452307
1959-05-27,14.714143
1959-05-28,7.4788666
1959-05-29,2.8052273
1959-05-30,2.7139823
1959-05-31,0.17008545
1959-06-01,0.049700737
1959-06-02,0.6426501
1959-06-03,1.8074871
1959-06-04,1.0585403
1959-06-05,0.67381865
1959-06-06,0.3494072
1959-06-07,0.35660025
1959-06-08,0.0015187263
1959-06-09,0.00024676323
1959-06-10,0.0
1959-06-11,0.00011444092
1959-06-12,0.051255226
1959-06-13,0.037915707
1959-06-14,0.12700081
1959-06-15,0.1783514
1959-06-16,0.17048836
1959-06-17,0.008051395
1959-06-18,0.018219948
1959-06-19,0.013623238
1959-06-20,0.00029802322
1959-06-21,3.2186508e-05
1959-06-22,0.00026226044
1959-06-23,0.0001835823
1959-06-24,0.03602028
1959-06-25,0.103764534
1959-06-26,0.0053215027
1959-06-27,4.7683716e-06
1959-06-28,0.00034332275
1959-06-29,9.536743e-06
1959-06-30,8.34465e-05
1959-07-01,0.0041675568
1959-07-02,0.001578331
1959-07-03,0.015969276
1959-07-04,0.07439375
1959-07-05,0.013571978
1959-07-06,0.09011984
1959-07-07,0.23260117
1959-07-08,0.03361225
1959-07-09,0.038838387
1959-07-10,0.028026104
1959-07-11,0.028431416
1959-07-12,0.21978617
1959-07-13,1.3828588
1959-07-14,0.027320385
1959-07-15,0.01406908
1959-07-16,0.047359467
1959-07-17,0.09310484
1959-07-18,0.9184504
1959-07-19,0.03914833
1959-07-20,0.016887188
1959-07-21,0.07490635
1959-07-22,0.080583096
1959-07-23,0.022158623
1959-07-24,0.00014066696
1959-07-25,0.0031852722
1959-07-26,0.013792515
1959-07-27,0.0023555756
1959-07-28,0.049915314
1959-07-29,0.00015258789
1959-07-30,7.867813e-05
1959-07-31,0.0011348724
1959-08-01,0.071668625
1959-08-02,0.030858517
1959-08-03,0.05901575
1959-08-04,0.19140005
1959-08-05,0.4367328
1959-08-06,0.2964568
1959-08-07,0.1941204
1959-08-08,6.914139e-05
1959-08-09,0.0032925606
1959-08-10,0.0008511543
1959-08-11,9.536743e-06
1959-08-12,1.9073486e-05
1959-08-13,0.00014305115
1959-08-14,0.0011634827
1959-08-15,1.66893e-05
1959-08-16,0.00071048737
1959-08-17,0.0011336803
1959-08-18,0.0018692017
1959-08-19,0.0033545494
1959-08-20,0.0009059906
1959-08-21,0.0008392334
1959-08-22,0.004732609
1959-08-23,0.07470369
1959-08-24,0.050833225
1959-08-25,0.12061596
1959-08-26,0.24263859
1959-08-27,0.67231894
1959-08-28,0.6930828
1959-08-29,0.88239187
1959-08-30,0.00880003
1959-08-31,0.002028942
1959-09-01,0.45965195
1959-09-02,0.35094497
1959-09-03,0.0060153008
1959-09-04,0.10042429
1959-09-05,0.0
1959-09-06,1.4305115e-05
1959-09-07,0.008332729
1959-09-08,0.0141739845
1959-09-09,0.48935178
1959-09-10,0.12132168
1959-09-11,3.9160419
1959-09-12,2.8336287
1959-09-13,0.009114742
1959-09-14,0.0008845329
1959-09-15,0.6558252
1959-09-16,0.1380086
1959-09-17,0.0091362
1959-09-18,0.036597252
1959-09-19,0.07962465
1959-09-20,1.2720848
1959-09-21,1.153655
1959-09-22,1.6932607
1959-09-23,3.3543563
1959-09-24,2.2006178
1959-09-25,0.10424852
1959-09-26,0.09381294
1959-09-27,3.1766772
1959-09-28,2.3074865
1959-09-29,0.64102644
1959-09-30,0.0021576881
1959-10-01,0.0010633469
1959-10-02,0.05040884
1959-10-03,3.559198
1959-10-04,7.1797805
1959-10-05,0.91655487
1959-10-06,2.139902
1959-10-07,0.17026424
1959-10-08,0.09124398
1959-10-09,1.4063776
1959-10-10,0.09023547
1959-10-11,0.00027418137
1959-10-12,0.0016736984
1959-10-13,0.0032377243
1959-10-14,0.025906563
1959-10-15,3.986144
1959-10-16,5.8581133
1959-10-17,0.24233103
1959-10-18,0.41959286
1959-10-19,1.2345362
1959-10-20,0.51198244
1959-10-21,4.529953e-05
1959-10-22,0.019037724
1959-10-23,0.14171839
1959-10-24,0.5571723
1959-10-25,3.2847283
1959-10-26,3.6378808
1959-10-27,3.012099
1959-10-28,4.056444
1959-10-29,0.13412952
1959-10-30,0.070950985
1959-10-31,0.025068521
1959-11-01,0.00032901764
1959-11-02,0.00030755997
1959-11-03,0.00067710876
1959-11-04,0.3990197
1959-11-05,0.10315657
1959-11-06,1.7039202
1959-11-07,2.642262
1959-11-08,2.8707266
1959-11-09,1.204102
1959-11-10,0.36098954
1959-11-11,0.39795163
1959-11-12,3.043761
1959-11-13,0.07531166
1959-11-14,1.0789824
1959-11-15,0.38078317
1959-11-16,3.7941358
1959-11-17,15.705522
1959-11-18,0.51543
1959-11-19,0.019242764
1959-11-20,14.484188
1959-11-21,3.0566278
1959-11-22,0.1073575
1959-11-23,0.013511181
1959-11-24,0.0017476082
1959-11-25,0.008122921
1959-11-26,4.9120207
1959-11-27,7.0699463
1959-11-28,0.7194042
1959-11-29,5.369611
1959-11-30,21.720894
1959-12-01,11.294817
1959-12-02,1.3919046
1959-12-03,1.386665
1959-12-04,0.2618432
1959-12-05,0.0050258636
1959-12-06,3.1893039
1959-12-07,4.635967
1959-12-08,1.0506964
1959-12-09,16.694735
1959-12-10,6.1853905
1959-12-11,6.501596
1959-12-12,1.3765312
1959-12-13,0.39062145
1959-12-14,1.5708399
1959-12-15,11.925506
1959-12-16,1.5392995
1959-12-17,0.7657003
1959-12-18,0.3410888
1959-12-19,0.03501892
1959-12-20,0.017495155
1959-12-21,1.346059
1959-12-22,1.0817647
1959-12-23,5.783055
1959-12-24,1.7924857
1959-12-25,0.16323328
1959-12-26,0.43191192
1959-12-27,2.2889853
1959-12-28,0.45161483
1959-12-29,0.0022935867
1959-12-30,0.0042557716
1959-12-31,0.0012469292
1960-01-01,0.06843805
1960-01-02,0.026979446
1960-01-03,0.0063443184
1960-01-04,0.008471012
1960-01-05,0.00300169
1960-01-06,0.022087097
1960-01-07,0.08322954
1960-01-08,0.144279
1960-01-09,13.445283
1960-01-10,8.962817
1960-01-11,7.158507
1960-01-12,0.0610137
1960-01-13,0.44509885
1960-01-14,10.634716
1960-01-15,4.3857837
1960-01-16,4.096954
1960-01-17,0.0050783157
1960-01-18,0.21564722
1960-01-19,1.1569786
1960-01-20,0.0034594536
1960-01-21,0.0010800362
1960-01-22,0.004887581
1960-01-23,0.45629266
1960-01-24,7.9865355
1960-01-25,0.96001625
1960-01-26,14.393588
1960-01-27,16.92086
1960-01-28,4.1921163
1960-01-29,1.4266812
1960-01-30,0.13023019
1960-01-31,4.2915344e-05
1960-02-01,0.00015497208
1960-02-02,0.000333786
1960-02-03,0.02758503
1960-02-04,0.6565047
1960-02-05,2.2170782
1960-02-06,5.895735
1960-02-07,3.0611453
1960-02-08,0.9643866
1960-02-09,0.15077591
1960-02-10,9.126487
1960-02-11,11.218432
1960-02-12,5.5727587
1960-02-13,6.558144
1960-02-14,12.933902
1960-02-15,11.70802
1960-02-16,6.2418947
1960-02-17,15.236449
1960-02-18,14.7882
1960-02-19,6.0303264
1960-02-20,5.1657653
1960-02-21,14.315914
1960-02-22,15.510899
1960-02-23,0.3222156
1960-02-24,0.056843758
1960-02-25,0.28987527
1960-02-26,0.024106503
1960-02-27,0.00019311905
1960-02-28,6.4373016e-05
1960-02-29,0.010070801
1960-03-01,0.0041007996
1960-03-02,0.005054474
1960-03-03,0.0
1960-03-04,0.0
1960-03-05,0.00068187714
1960-03-06,0.28712273
1960-03-07,5.574858
1960-03-08,8.5837555
1960-03-09,17.357485
1960-03-10,10.610778
1960-03-11,4.869561
1960-03-12,16.63788
1960-03-13,7.5260186
1960-03-14,12.064027
1960-03-15,6.215524
1960-03-16,0.17083883
1960-03-17,0.11690974
1960-03-18,0.0054121017
1960-03-19,1.9073486e-05
1960-03-20,0.0001502037
1960-03-21,0.007882118
1960-03-22,0.7941461
1960-03-23,2.9618595
1960-03-24,10.56874
1960-03-25,13.524889
1960-03-26,15.702904
1960-03-27,11.252306
1960-03-28,5.4148216
1960-03-29,1.7855645
1960-03-30,2.3713589
1960-03-31,0.68367845
1960-04-01,0.010185242
1960-04-02,1.2714958
1960-04-03,4.3913026
1960-04-04,0.45136687
1960-04-05,0.006594658
1960-04-06,0.0057530403
1960-04-07,0.24085999
1960-04-08,0.41015625
1960-04-09,0.8313192
1960-04-10,0.031442642
1960-04-11,0.05295515
1960-04-12,0.043985844
1960-04-13,0.021305084
1960-04-14,0.038294792
1960-04-15,0.059728622
1960-04-16,4.7683716e-06
1960-04-17,0.0008058548
1960-04-18,0.016725063
1960-04-19,0.0004553795
1960-04-20,0.17235279
1960-04-21,1.3986719
1960-04-22,0.3437114
1960-04-23,0.71114296
1960-04-24,0.8402991
1960-04-25,0.64735895
1960-04-26,0.14757872
1960-04-27,0.946331
1960-04-28,11.482765
1960-04-29,0.5469238
1960-04-30,1.4550556
1960-05-01,6.451376
1960-05-02,8.641076
1960-05-03,1.0871243
1960-05-04,0.016782284
1960-05-05,0.06739855
1960-05-06,0.054411888
1960-05-07,0.0016570091
1960-05-08,0.00024318695
1960-05-09,0.043878555
1960-05-10,0.39565682
1960-05-11,1.3383304
1960-05-12,1.8504226
1960-05-13,2.3773408
1960-05-14,2.3661997
1960-05-15,2.484312
1960-05-16,0.52510977
1960-05-17,2.1384287
1960-05-18,4.5698977
1960-05-19,0.5405307
1960-05-20,0.004169941
1960-05-21,0.020830631
1960-05-22,0.0052452087
1960-05-23,0.0020718575
1960-05-24,0.0
1960-05-25,0.08456707
1960-05-26,0.08929491
1960-05-27,0.7413602
1960-05-28,0.8960557
1960-05-29,0.7315159
1960-05-30,1.0342765
1960-05-31,6.0192347
1960-06-01,2.4413347
1960-06-02,4.0186524
1960-06-03,6.8403783
1960-06-04,4.48297
1960-06-05,2.268834
1960-06-06,2.6853228
1960-06-07,0.3771281
1960-06-08,0.21307945
1960-06-09,0.23475647
1960-06-10,0.24245977
1960-06-11,2.4978137
1960-06-12,1.0741043
1960-06-13,0.024094582
1960-06-14,0.0030589104
1960-06-15,0.005595684
1960-06-16,0.03833413
1960-06-17,0.0011646748
1960-06-18,0.003387928
1960-06-19,0.00018954277
1960-06-20,0.0007915497
1960-06-21,0.0003683567
1960-06-22,0.00010251999
1960-06-23,0.016331673
1960-06-24,0.07340908
1960-06-25,0.005993843
1960-06-26,0.04761696
1960-06-27,0.028192997
1960-06-28,0.4265189
1960-06-29,0.47661063
1960-06-30,0.0035643578
1960-07-01,0.00031232834
1960-07-02,0.012798309
1960-07-03,0.026073456
1960-07-04,1.4305115e-05
1960-07-05,0.0
1960-07-06,0.017466545
1960-07-07,0.017998219
1960-07-08,0.00089883804
1960-07-09,0.0
1960-07-10,0.0026726723
1960-07-11,0.0033903122
1960-07-12,5.2452087e-05
1960-07-13,0.016396046
1960-07-14,0.026843548
1960-07-15,0.0
1960-07-16,0.006697178
1960-07-17,0.008339882
1960-07-18,0.033695698
1960-07-19,5.2452087e-05
1960-07-20,0.00770092
1960-07-21,0.04032612
1960-07-22,0.018966198
1960-07-23,0.03992319
1960-07-24,0.1499772
1960-07-25,0.14424086
1960-07-26,0.30324936
1960-07-27,0.2549541
1960-07-28,0.8072234
1960-07-29,0.028328896
1960-07-30,0.010914803
1960-07-31,0.009469986
1960-08-01,0.0005078316
1960-08-02,0.025992393
1960-08-03,0.0141477585
1960-08-04,0.043280125
1960-08-05,0.0013160706
1960-08-06,2.1457672e-05
1960-08-07,0.0014591217
1960-08-08,7.1525574e-06
1960-08-09,0.0034976006
1960-08-10,0.010969639
1960-08-11,0.026450157
1960-08-12,0.006570816
1960-08-13,4.7683716e-06
1960-08-14,1.9073486e-05
1960-08-15,7.6293945e-05
1960-08-16,0.0104904175
1960-08-17,0.3253603
1960-08-18,0.82385063
1960-08-19,0.0005245209
1960-08-20,0.0010943413
1960-08-21,0.0034737587
1960-08-22,0.028707981
1960-08-23,0.058341026
1960-08-24,0.028913021
1960-08-25,0.02683878
1960-08-26,0.048487186
1960-08-27,0.056667328
1960-08-28,0.078401566
1960-08-29,0.048413277
1960-08-30,0.011994839
1960-08-31,0.027208328
1960-09-01,0.0059223175
1960-09-02,1.1920929e-05
1960-09-03,0.0013971329
1960-09-04,0.008251667
1960-09-05,0.017797947
1960-09-06,0.017147064
1960-09-07,0.00018596649
1960-09-08,1.9073486e-05
1960-09-09,3.8146973e-05
1960-09-10,0.0035119057
1960-09-11,0.014920235
1960-09-12,0.063734055
1960-09-13,0.037053823
1960-09-14,0.14294863
1960-09-15,1.3285614
1960-09-16,1.5139496
1960-09-17,0.26578784
1960-09-18,0.09845972
1960-09-19,0.0
1960-09-20,0.0
1960-09-21,0.0018692017
1960-09-22,0.014867783
1960-09-23,0.07077694
1960-09-24,0.17987728
1960-09-25,0.86796755
1960-09-26,0.20054102
1960-09-27,0.07454872
1960-09-28,0.049071312
1960-09-29,0.045250654
1960-09-30,6.044054
1960-10-01,3.1267138
1960-10-02,24.505966
1960-10-03,21.534517
1960-10-04,4.428175
1960-10-05,10.689284
1960-10-06,0.8856678
1960-10-07,0.014591217
1960-10-08,0.33055305
1960-10-09,0.3310728
1960-10-10,0.010986328
1960-10-11,9.536743e-06
1960-10-12,0.0047922134
1960-10-13,3.5951307
1960-10-14,0.60900205
1960-10-15,0.04677534
1960-10-16,0.025753975
