time,pr_pt,pr_npt
1956-01-01,0.044618104,0.08886608
1956-01-02,0.11112561,0.165128
1956-01-03,2.255311e-05,4.981881e-05
1956-01-04,0.032734226,0.0
1956-01-05,0.016003042,0.0
1956-01-06,0.050191943,0.0019642843
1956-01-07,0.025626775,0.0004127844
1956-01-08,1.3437771,2.6565378
1956-01-09,2.6115954,2.623686
1956-01-10,4.146263,8.204179
1956-01-11,10.826523,18.959173
1956-01-12,28.14625,13.380651
1956-01-13,0.9611104,1.658009
1956-01-14,16.336956,30.335873
1956-01-15,31.58052,32.890663
1956-01-16,24.124432,19.78307
1956-01-17,8.331991,6.1211085
1956-01-18,12.003262,9.396588
1956-01-19,0.9749934,0.39913404
1956-01-20,0.5823632,0.10402167
1956-01-21,0.021235364,0.000512422
1956-01-22,0.046781592,0.09822134
1956-01-23,2.0579648,4.2167497
1956-01-24,1.0589683,1.258544
1956-01-25,0.15868045,0.28738335
1956-01-26,0.15051784,0.23951815
1956-01-27,0.21147406,0.29538995
1956-01-28,0.012413875,0.015372661
1956-01-29,1.5096891,2.2886262
1956-01-30,6.0955925,11.268146
1956-01-31,6.3043156,5.652677
1956-02-01,0.27369648,0.47657028
1956-02-02,0.013241896,0.020560933
1956-02-03,0.0,0.0
1956-02-04,0.0,0.0
1956-02-05,0.0,0.0
1956-02-06,1.2887491e-05,2.846789e-05
1956-02-07,1.6109363e-05,3.5584864e-05
1956-02-08,0.048337758,0.02423329
1956-02-09,1.1417705,0.07045091
1956-02-10,0.017452884,0.0011102477
1956-02-11,0.0035714458,0.007850021
1956-02-12,0.015945047,0.03491587
1956-02-13,0.00017398113,0.00037719955
1956-02-14,0.10077051,0.22237693
1956-02-15,0.61991405,0.0005480069
1956-02-16,0.52705646,0.0
1956-02-17,0.034416042,0.061063625
1956-02-18,0.05318345,0.103957616
1956-02-19,1.0194457,1.0666989
1956-02-20,1.8349531,3.7017937
1956-02-21,2.4877448,2.698799
1956-02-22,8.153264,6.607482
1956-02-23,23.306767,25.90578
1956-02-24,4.2502794,3.9128792
1956-02-25,0.32470998,0.68014765
1956-02-26,2.829484,4.198159
1956-02-27,0.0017623644,0.0028681399
1956-02-28,1.9331235e-05,4.2701835e-05
1956-02-29,0.0,0.0
1956-03-01,0.0,0.0
1956-03-02,6.4437454e-06,1.4233945e-05
1956-03-03,0.0002964123,2.846789e-05
1956-03-04,0.0038050315,0.0035798373
1956-03-05,0.0028223605,0.0016084358
1956-03-06,0.014401771,0.0016297867
1956-03-07,0.046894357,0.037556265
1956-03-08,0.0126974005,0.0042844173
1956-03-09,0.09159784,0.09629975
1956-03-10,4.8873568,2.0596695
1956-03-11,0.57726777,0.046071723
1956-03-12,0.013464206,0.0037435275
1956-03-13,0.031793438,0.067814074
1956-03-14,0.2232323,0.49185038
1956-03-15,0.00774216,0.016952628
1956-03-16,1.8244272,3.2144444
1956-03-17,8.033536,12.48213
1956-03-18,22.635248,31.711658
1956-03-19,10.741339,9.741799
1956-03-20,12.073726,17.19985
1956-03-21,10.306384,12.554411
1956-03-22,15.848927,18.504898
1956-03-23,32.599598,41.809975
1956-03-24,13.422144,20.128357
1956-03-25,13.250115,13.928129
1956-03-26,2.6139956,2.0763695
1956-03-27,14.016559,11.470737
1956-03-28,8.474415,10.534451
1956-03-29,7.167571,14.35998
1956-03-30,8.877716,7.285353
1956-03-31,3.1026344,3.415179
1956-04-01,1.0753725,1.770251
1956-04-02,0.21717355,0.45749322
1956-04-03,0.054030806,0.058209717
1956-04-04,4.021113,1.3094801
1956-04-05,1.8712215,0.0007045803
1956-04-06,0.912283,0.0017792431
1956-04-07,0.69637555,0.0
1956-04-08,0.279462,0.03164206
1956-04-09,0.08196122,0.1065909
1956-04-10,1.188739,2.0848315
1956-04-11,9.834483,10.561465
1956-04-12,2.6257102,5.45128
1956-04-13,16.304216,27.26425
1956-04-14,15.856135,21.302834
1956-04-15,4.0333366,5.0513177
1956-04-16,0.009815435,0.0046545
1956-04-17,0.012056247,0.026631711
1956-04-18,9.993814,14.355191
1956-04-19,8.950778,12.061873
1956-04-20,17.835468,17.950884
1956-04-21,6.3995204,6.7311687
1956-04-22,6.916064,7.8116817
1956-04-23,0.81534326,1.5475999
1956-04-24,8.668627,7.485778
1956-04-25,0.7468913,0.69446355
1956-04-26,8.13511,11.11205
1956-04-27,2.8012168,2.9959285
1956-04-28,3.8222816,4.9868984
1956-04-29,0.44612628,0.7861479
1956-04-30,0.44092292,0.92986095
1956-05-01,0.00782915,0.013173516
1956-05-02,0.006765933,0.013362116
1956-05-03,0.0022102047,0.0044908095
1956-05-04,0.0012694178,0.002085273
1956-05-05,0.1621633,0.16745524
1956-05-06,0.22903971,0.50560397
1956-05-07,0.005667274,0.012461819
1956-05-08,0.08783791,0.1939375
1956-05-09,0.0044332966,0.009465573
1956-05-10,0.00011920929,0.00019215826
1956-05-11,0.004304422,0.0055298875
1956-05-12,0.0007378088,0.00021350918
1956-05-13,6.443745e-05,0.0
1956-05-14,0.007959637,2.846789e-05
1956-05-15,0.12957083,0.087432005
1956-05-16,0.0626332,0.12940079
1956-05-17,0.6502899,1.0667274
1956-05-18,8.939617,13.248281
1956-05-19,6.9885798,10.810148
1956-05-20,6.0347414,8.088573
1956-05-21,2.9273517,3.2171278
1956-05-22,0.9725158,1.3589218
1956-05-23,0.085031666,0.113821745
1956-05-24,0.10469153,0.21258041
1956-05-25,0.1846133,0.246354
1956-05-26,5.9753127,10.501915
1956-05-27,5.6438704,10.617082
1956-05-28,9.94545,19.452168
1956-05-29,5.8997545,11.246577
1956-05-30,5.1522126,10.484831
1956-05-31,0.31923443,0.6146609
1956-06-01,0.00017075925,0.00014945642
1956-06-02,0.0,0.0
1956-06-03,0.01340299,0.029499851
1956-06-04,0.08564382,0.13004132
1956-06-05,0.77765375,1.5198864
1956-06-06,0.26166117,0.4402417
1956-06-07,0.053856824,0.116960324
1956-06-08,0.0,0.0
1956-06-09,0.0,0.0
1956-06-10,0.0010036133,0.002216937
1956-06-11,0.0008376869,0.0017294243
1956-06-12,0.016779512,0.037065193
1956-06-13,0.09132076,0.13217641
1956-06-14,0.013963596,0.029250758
1956-06-15,7.08812e-05,0.0001565734
1956-06-16,0.0011792054,0.002348601
1956-06-17,0.0044574607,0.006850086
1956-06-18,0.0019524548,0.0043057683
1956-06-19,0.00047683716,0.001053312
1956-06-20,0.0,0.0
1956-06-21,3.54406e-05,0.0
1956-06-22,0.009208112,0.0026119289
1956-06-23,0.060642086,0.09747405
1956-06-24,0.57172775,1.2255212
1956-06-25,2.100603,4.558044
1956-06-26,0.8649793,1.836677
1956-06-27,0.12928408,0.266068
1956-06-28,0.09259662,0.20281236
1956-06-29,0.012855272,0.020760208
1956-06-30,0.3051854,0.4959498
1956-07-01,4.5054374,8.954375
1956-07-02,0.42889246,0.7107792
1956-07-03,0.0,0.0
1956-07-04,0.0,0.0
1956-07-05,1.6109363e-05,0.0
1956-07-06,0.0016979269,0.0032026377
1956-07-07,0.09071827,0.17904879
1956-07-08,0.023023503,0.039499197
1956-07-09,0.091369085,0.01039078
1956-07-10,0.0058380333,0.0017507753
1956-07-11,0.0,0.0
1956-07-12,0.121097304,0.21756585
1956-07-13,2.8252182,5.158517
1956-07-14,1.0477304,2.0589757
1956-07-15,0.3414831,0.7309166
1956-07-16,0.008325319,0.006141947
1956-07-17,0.0138588855,0.024357839
1956-07-18,0.33049488,0.68782336
1956-07-19,0.06465332,0.11923064
1956-07-20,0.009945921,0.0016404622
1956-07-21,0.009024465,0.00032738072
1956-07-22,0.0,0.0
1956-07-23,0.0,0.0
1956-07-24,0.0,0.0
1956-07-25,0.006427636,0.01419836
1956-07-26,0.04242401,0.09318252
1956-07-27,0.016969603,0.034524433
1956-07-28,0.2424717,0.5228911
1956-07-29,1.5539348,2.912258
1956-07-30,0.0016012707,0.0016867225
1956-07-31,0.00013531865,0.00029891284
1956-08-01,0.0,0.0
1956-08-02,0.0,0.0
1956-08-03,0.00020942172,0.0004626032
1956-08-04,0.000117598356,0.0002597695
1956-08-05,0.002126436,0.00048395412
1956-08-06,0.004175547,0.008953151
1956-08-07,6.7320333,8.6905
1956-08-08,7.0382395,9.003682
1956-08-09,3.4662678,5.505626
1956-08-10,0.30487615,0.39924082
1956-08-11,0.0010825492,0.0014732133
1956-08-12,0.011978922,0.019642845
1956-08-13,0.038482048,0.061149027
1956-08-14,0.018280905,0.033307433
1956-08-15,0.006224658,0.00681806
1956-08-16,0.038047094,0.052879106
1956-08-17,0.1066021,0.22942984
1956-08-18,2.3018234,4.361512
1956-08-19,0.01245576,0.017151903
1956-08-20,0.045631383,0.09466997
1956-08-21,0.03660692,0.07968163
1956-08-22,0.5854626,1.2277062
1956-08-23,0.011930594,0.018511245
1956-08-24,0.025008176,0.03500839
1956-08-25,0.7594727,1.6741183
1956-08-26,4.3542867,5.5527544
1956-08-27,2.8703227,5.6655407
1956-08-28,0.39449254,0.8690891
1956-08-29,0.001188871,0.0025051744
1956-08-30,0.49297553,1.0889537
1956-08-31,1.7653382,3.438857
1956-09-01,0.1851578,0.4016321
1956-09-02,0.044326525,0.085631415
1956-09-03,0.0004156216,0.00091808947
1956-09-04,0.0567404,0.125337
1956-09-05,9.196588,17.383228
1956-09-06,0.5641854,1.2269163
1956-09-07,0.0344386,0.062074233
1956-09-08,6.2335825,12.719019
1956-09-09,5.115245,9.704926
1956-09-10,6.1922913,8.038521
1956-09-11,0.47135034,0.016632365
1956-09-12,0.045349468,0.0
1956-09-13,0.005158218,0.0028681399
1956-09-14,0.0675369,0.119308926
1956-09-15,0.03969025,0.03994045
1956-09-16,0.034677017,0.06586758
1956-09-17,0.026190603,0.040744666
1956-09-18,0.010348655,0.009458456
1956-09-19,0.014527424,0.020888314
1956-09-20,0.04403978,0.09442087
1956-09-21,0.29414088,0.49369726
1956-09-22,19.08631,19.220076
1956-09-23,12.181945,14.046919
1956-09-24,10.698229,10.781715
1956-09-25,1.3054739,2.7436213
1956-09-26,0.7207394,1.4302623
1956-09-27,0.008096566,0.013201984
1956-09-28,0.00633098,0.013479546
1956-09-29,0.007835594,0.017166138
1956-09-30,0.0044687376,0.008675589
1956-10-01,0.093785495,0.18895562
1956-10-02,11.764084,21.65003
1956-10-03,2.0653074,0.5205496
1956-10-04,0.08408444,0.104889944
1956-10-05,0.00035762787,0.00077575
1956-10-06,0.0024615107,0.0030033623
1956-10-07,0.0,0.0
1956-10-08,0.0111219045,0.0
1956-10-09,0.5182673,0.21524572
1956-10-10,4.103996,3.9522786
1956-10-11,6.7129264,3.9963083
1956-10-12,0.6176137,1.0313916
1956-10-13,0.869606,0.3362912
1956-10-14,21.262197,13.5646515
1956-10-15,6.7569885,7.875208
1956-10-16,0.13008955,0.10173712
1956-10-17,0.008376869,0.013002709
1956-10-18,0.0082061095,0.013920798
1956-10-19,7.732494e-05,0.00017080734
1956-10-20,0.0024905077,0.005472952
1956-10-21,0.00022875296,0.0003629656
1956-10-22,0.00753596,0.0047470205
1956-10-23,0.02960901,0.030759554
1956-10-24,0.010867377,0.0139421495
1956-10-25,0.0045589497,0.0050459336
1956-10-26,0.0,0.0
1956-10-27,0.010654733,0.023535827
1956-10-28,0.00016431551,0.0003629656
1956-10-29,3.2218726e-05,7.116973e-05
1956-10-30,0.00094239775,0.0020817146
1956-10-31,0.0582579,0.1286891
1956-11-01,0.0010309992,0.0022774313
1956-11-02,4.832809e-05,0.00010675459
1956-11-03,0.0,0.0
1956-11-04,6.4437454e-06,1.4233945e-05
1956-11-05,9.665618e-06,2.1350917e-05
1956-11-06,0.0,0.0
1956-11-07,0.00012243116,0.0
1956-11-08,14.314265,16.563251
1956-11-09,2.8846328,2.49631
1956-11-10,0.016628085,0.02110894
1956-11-11,0.13809268,0.30462423
1956-11-12,0.3428121,0.3597096
1956-11-13,0.026226044,0.05788234
1956-11-14,0.0001288749,0.0002846789
1956-11-15,1.5879033,1.9894145
1956-11-16,0.7757238,0.02303764
1956-11-17,0.087992564,0.0
1956-11-18,5.5849323,6.4070477
1956-11-19,1.4223827,0.41109768
1956-11-20,1.9359492,2.8205135
1956-11-21,0.49722517,0.5127138
1956-11-22,0.0016818176,0.0032595734
1956-11-23,0.46541566,0.22380744
1956-11-24,3.327257,2.2331994
1956-11-25,0.0,0.0
1956-11-26,0.0,0.0
1956-11-27,3.866247e-05,8.540367e-05
1956-11-28,0.0029834541,0.0061134794
1956-11-29,0.08210943,0.15001866
1956-11-30,0.00359561,0.0079425415
1956-12-01,0.0006604839,0.0014091606
1956-12-02,0.0,0.0
1956-12-03,3.866247e-05,8.540367e-05
1956-12-04,4.832809e-05,9.963762e-05
1956-12-05,0.000109543675,0.00022774312
1956-12-06,0.0011759836,0.00256211
1956-12-07,0.0010889929,0.002305899
1956-12-08,0.00046717154,0.00088962156
1956-12-09,0.0011373211,0.0014803302
1956-12-10,0.0007732494,0.0014091606
1956-12-11,0.00046717154,0.0003629656
1956-12-12,0.011038136,0.024105186
1956-12-13,0.041681368,0.08995142
1956-12-14,0.049848814,0.10807123
1956-12-15,0.7209391,1.5736516
1956-12-16,0.9527996,1.9624304
1956-12-17,3.4570432,6.676969
1956-12-18,6.841547,8.915737
1956-12-19,0.39189893,0.54192543
1956-12-20,0.0011373211,0.0012241192
1956-12-21,0.71993065,1.5902947
1956-12-22,1.4172341,0.7441791
1956-12-23,0.039664473,0.082877144
1956-12-24,0.43460804,0.55201375
1956-12-25,5.164066,6.6294026
1956-12-26,1.7630376,0.13993748
1956-12-27,0.73105097,1.6066886
1956-12-28,13.908212,15.244819
1956-12-29,10.633391,14.345483
1956-12-30,6.6194468,9.975733
1956-12-31,3.6187298,4.023922
1957-01-01,3.2066977,3.5098987
1957-01-02,1.6291207,1.9862689
1957-01-03,0.021158038,0.03115099
1957-01-04,0.0070655667,0.011031307
1957-01-05,0.0020394453,0.004355587
1957-01-06,0.012581413,0.023671051
1957-01-07,0.006131224,0.013201984
1957-01-08,0.001465952,0.0027827362
1957-01-09,0.19062854,0.03629656
1957-01-10,0.007205718,0.0029535436
1957-01-11,0.00011920929,0.00018504128
1957-01-12,0.0,0.0
1957-01-13,0.024763314,0.05470105
1957-01-14,0.050899144,0.10501805
1957-01-15,0.0026934855,0.0057860985
1957-01-16,0.049197994,0.0978299
1957-01-17,0.065230034,0.09612539
1957-01-18,0.117256835,0.02545741
1957-01-19,0.33630228,0.13836817
1957-01-20,0.016347783,0.0002063922
1957-01-21,0.0063970285,0.00021706766
1957-01-22,2.17623,1.9664336
1957-01-23,7.0645523,8.020344
1957-01-24,4.4326625,4.7977934
1957-01-25,0.9163553,1.5137516
1957-01-26,0.24498798,0.37745574
1957-01-27,0.04637886,0.07692024
1957-01-28,0.0005670496,0.0007188142
1957-01-29,0.0014852833,0.0008255688
1957-01-30,0.54958063,1.2130026
1957-01-31,1.707702,3.5455046
1957-02-01,1.250077,2.6394858
1957-02-02,0.27077907,0.28186768
1957-02-03,7.627706,7.720919
1957-02-04,5.418472,6.907591
1957-02-05,26.849432,40.48353
1957-02-06,1.152414,2.3490672
1957-02-07,5.5587873,11.207858
1957-02-08,18.644108,26.871098
1957-02-09,8.700864,15.220925
1957-02-10,0.7575041,1.604244
1957-02-11,2.073665,4.555546
1957-02-12,1.1654931,2.144778
1957-02-13,4.8267226,9.172425
1957-02-14,9.26647,17.702942
1957-02-15,13.62819,18.893576
1957-02-16,5.351105,4.066168
1957-02-17,15.444707,13.773135
1957-02-18,1.2956536,2.2250502
1957-02-19,4.752074,7.1321535
1957-02-20,0.9981298,1.3161987
1957-02-21,2.2600663,2.8918252
1957-02-22,1.7217848,3.6139345
1957-02-23,0.3552791,0.6881756
1957-02-24,0.08245417,0.13750346
1957-02-25,0.032950092,0.059319966
1957-02-26,0.022501558,0.038050894
1957-02-27,0.0044139656,0.0024090952
1957-02-28,0.019733971,0.021158759
1957-03-01,6.282652e-05,0.00013878096
1957-03-02,0.89595115,0.84644294
1957-03-03,2.4648292,2.1854942
1957-03-04,7.1379576,7.5543323
1957-03-05,22.346138,24.012045
1957-03-06,4.5381527,7.7488103
1957-03-07,1.3754658,2.40269
1957-03-08,0.95826876,2.0837357
1957-03-09,3.9305396,8.167388
1957-03-10,0.67772895,1.1972492
1957-03-11,4.4518304,4.355185
1957-03-12,13.881811,14.100868
1957-03-13,0.097018644,0.07980617
1957-03-14,0.001467563,0.0008469197
1957-03-15,0.0065822857,0.009696875
1957-03-16,0.03866247,0.056216966
1957-03-17,0.021399679,0.03744951
1957-03-18,0.016576534,0.016632365
1957-03-19,0.024528116,0.034307364
1957-03-20,1.6236901,2.979517
1957-03-21,0.4764892,0.83049375
1957-03-22,15.804319,18.969374
1957-03-23,5.8889875,10.8865595
1957-03-24,2.131636,3.3780212
1957-03-25,5.9867034,7.729224
1957-03-26,0.1641383,0.24734326
1957-03-27,0.004874693,0.01024844
1957-03-28,0.13155873,0.28912702
1957-03-29,1.7660404,2.8233457
1957-03-30,2.07573,2.85434
1957-03-31,12.686087,17.955599
1957-04-01,0.50184053,0.893454
1957-04-02,0.011439259,0.01911263
1957-04-03,0.0,0.0
1957-04-04,0.027643668,0.0
1957-04-05,9.753785,4.341666
1957-04-06,5.760457,3.5884416
1957-04-07,0.1292712,0.27232385
1957-04-08,1.7342665,1.7409893
1957-04-09,4.772563,0.12113799
1957-04-10,0.24338831,0.05750514
1957-04-11,0.3209694,0.19733942
1957-04-12,0.0001997561,0.0
1957-04-13,2.0942172e-05,4.626032e-05
1957-04-14,0.0,0.0
1957-04-15,3.54406e-05,7.82867e-05
1957-04-16,0.0038050315,0.008326858
1957-04-17,0.1996079,0.20161672
1957-04-18,0.035276283,0.0002063922
1957-04-19,0.0019218471,0.0
1957-04-20,0.00344096,0.0068322937
1957-04-21,0.034300055,0.06396023
1957-04-22,0.18853916,0.35288796
1957-04-23,0.07248569,0.14518979
1957-04-24,3.9298565,6.0307236
1957-04-25,3.2273514,2.5402467
1957-04-26,1.4554487,1.624417
1957-04-27,1.6845899,3.0575616
1957-04-28,3.1856446,1.049273
1957-04-29,3.1265569,3.1131988
1957-04-30,1.5125146,1.7747452
1957-05-01,2.4010684,3.2217538
1957-05-02,3.3075037,4.96475
1957-05-03,2.0988874,2.1759396
1957-05-04,3.8265727,0.22053362
1957-05-05,2.3591616,0.29253605
1957-05-06,0.34672183,0.0011244817
1957-05-07,0.005490071,0.0076578623
1957-05-08,17.44255,28.67436
1957-05-09,5.342902,8.041865
1957-05-10,4.3382673,5.283854
1957-05-11,2.7064471,4.8654537
1957-05-12,1.0275646,2.109613
1957-05-13,0.0513051,0.10360177
1957-05-14,0.3602666,0.6624122
1957-05-15,0.015461767,0.031179456
1957-05-16,0.0019621204,0.0035229013
1957-05-17,0.0,0.0
1957-05-18,0.014363108,0.029506968
1957-05-19,0.00039629033,0.00035584864
1957-05-20,0.0,0.0
1957-05-21,1.1276555e-05,0.0
1957-05-22,0.0022134266,0.004633149
1957-05-23,0.0066724983,0.01288172
1957-05-24,1.6109363e-05,3.5584864e-05
1957-05-25,0.72769856,1.2437692
1957-05-26,0.6079964,0.14812554
1957-05-27,2.419082,4.022997
1957-05-28,3.6871529,3.3557308
1957-05-29,5.1666245,4.672385
1957-05-30,2.014553,3.5551984
1957-05-31,1.3393131,2.8361065
1957-06-01,4.541571,8.120473
1957-06-02,3.4291146,6.2798176
1957-06-03,0.066054836,0.10735241
1957-06-04,0.0036793787,0.00799236
1957-06-05,0.02080041,0.03914335
1957-06-06,0.27308592,0.55140877
1957-06-07,1.0289663,1.8704897
1957-06-08,1.2242794,2.2291925
1957-06-09,12.377259,14.941685
1957-06-10,0.46676558,0.8787824
1957-06-11,0.0,0.0
1957-06-12,0.0,0.0
1957-06-13,0.0,0.0
1957-06-14,0.24929884,0.5503839
1957-06-15,0.19608317,0.43179384
1957-06-16,0.011369988,0.021422088
1957-06-17,0.02874877,0.030823609
1957-06-18,1.8297659,3.338515
1957-06-19,2.0045073,4.112137
1957-06-20,4.00251,7.6809354
1957-06-21,0.45790863,0.93987453
1957-06-22,4.676552,3.6317697
1957-06-23,5.6371236,9.220906
1957-06-24,0.018216468,0.0391647
1957-06-25,0.0010954367,0.0023557178
1957-06-26,0.0,0.0
1957-06-27,2.8996854e-05,7.1169725e-06
1957-06-28,0.09122088,0.20149572
1957-06-29,0.43899947,0.9284162
1957-06-30,0.5306537,1.1628529
1957-07-01,0.014839945,0.03143567
1957-07-02,0.17189012,0.3796976
1957-07-03,0.121435605,0.1398841
1957-07-04,1.6423045,2.0010934
1957-07-05,1.4885471,2.2759295
1957-07-06,3.2278042,6.44844
1957-07-07,0.8871524,1.7275383
1957-07-08,0.0031960977,0.0047114356
1957-07-09,0.0007668057,0.0015230321
1957-07-10,0.002883576,0.0057149287
1957-07-11,0.0039339066,0.005451601
1957-07-12,0.024850303,0.05117815
1957-07-13,2.5774982e-05,5.693578e-05
1957-07-14,0.030101957,0.043285426
1957-07-15,0.0,0.0
1957-07-16,0.0,0.0
1957-07-17,0.0,0.0
1957-07-18,0.10578053,0.23277839
1957-07-19,0.00042850905,0.00091808947
1957-07-20,0.0,0.0
1957-07-21,0.00035118414,0.00077575
1957-07-22,0.0,0.0
1957-07-23,2.255311e-05,0.0
1957-07-24,0.0,0.0
1957-07-25,0.0,0.0
1957-07-26,0.0,0.0
1957-07-27,0.00011920929,0.00018504128
1957-07-28,1.9331235e-05,0.0
1957-07-29,2.8996854e-05,0.0
1957-07-30,0.00036729348,5.693578e-05
1957-07-31,0.0040788907,0.0
1957-08-01,0.016351003,0.02933616
1957-08-02,0.5707773,0.80373746
1957-08-03,0.028669834,0.04659126
1957-08-04,0.013692959,0.012376416
1957-08-05,0.0011759836,0.0024340046
1957-08-06,0.0012951929,0.00076151604
1957-08-07,0.07890044,0.11327373
1957-08-08,0.5082214,1.0995438
1957-08-09,2.9046633,5.295768
1957-08-10,0.20122206,0.42431036
1957-08-11,0.6235903,1.1222754
1957-08-12,0.09706213,0.19250698
1957-08-13,0.00020619985,0.00044125228
1957-08-14,0.0,0.0
1957-08-15,0.013759008,0.030225782
1957-08-16,0.0014820615,0.0024482384
1957-08-17,6.4437454e-06,0.0
1957-08-18,8.0546815e-05,0.00011387156
1957-08-19,0.0,0.0
1957-08-20,0.0,0.0
1957-08-21,0.0,0.0
1957-08-22,0.016254347,0.02924364
1957-08-23,0.48109323,0.98017794
1957-08-24,0.004095,0.0058643855
1957-08-25,5.4771837e-05,9.963762e-05
1957-08-26,0.0005090559,0.0
1957-08-27,0.001240421,0.0
1957-08-28,1.9331235e-05,0.0
1957-08-29,0.029235274,0.062373146
1957-08-30,6.121558e-05,8.540367e-05
1957-08-31,0.0060055708,0.0001565734
1957-09-01,0.00029963415,3.5584864e-05
1957-09-02,3.54406e-05,1.4233945e-05
1957-09-03,0.0,0.0
1957-09-04,0.0,0.0
1957-09-05,0.0,0.0
1957-09-06,0.00047361528,0.0008326858
1957-09-07,0.17392635,0.3719828
1957-09-08,0.6948999,0.25347808
1957-09-09,2.3057752,0.5832217
1957-09-10,0.120188735,0.024959223
1957-09-11,0.0465174,0.057270277
1957-09-12,0.17515711,0.36463097
1957-09-13,0.0008924587,0.0019714013
1957-09-14,0.0029673448,0.006419509
1957-09-15,0.0,0.0
1957-09-16,1.8738445,0.041783746
1957-09-17,3.0663917,5.0582604
1957-09-18,1.1289668,2.3024616
1957-09-19,6.490891,8.284384
1957-09-20,5.4124756,7.901718
1957-09-21,2.2464507,4.439724
1957-09-22,1.0110753,2.0261238
1957-09-23,0.0443523,0.050324112
1957-09-24,0.44660956,0.9677873
1957-09-25,0.23504205,0.40543258
1957-09-26,0.18567975,0.38401762
1957-09-27,0.34113187,0.0017009564
1957-09-28,0.21505678,0.0
1957-09-29,0.48219192,0.6987017
1957-09-30,3.3658226,4.5864477
1957-10-01,3.1515841,3.1770806
1957-10-02,0.03293237,0.07269631
1957-10-03,0.17782804,0.16435936
1957-10-04,0.0,0.0
1957-10-05,9.665618e-06,2.1350917e-05
1957-10-06,0.0,0.0
1957-10-07,0.010516193,1.4233945e-05
1957-10-08,0.0055609522,0.0016440207
1957-10-09,0.09813019,0.09363445
1957-10-10,2.856593,0.09787972
1957-10-11,5.206117,1.3184547
1957-10-12,3.9985278,2.4180555
1957-10-13,2.9785955,1.5476142
1957-10-14,2.03604,0.99556845
1957-10-15,1.0789407,0.64855546
1957-10-16,0.10276807,0.11690339
1957-10-17,0.0033958538,0.006974633
1957-10-18,0.064466454,0.04811785
1957-10-19,0.68416464,0.72452205
1957-10-20,0.019634092,0.0019286996
1957-10-21,0.0016753738,0.0037008256
1957-10-22,0.01524268,0.02343619
1957-10-23,0.0013854053,0.0022418464
1957-10-24,0.0,0.0
1957-10-25,0.0,0.0
1957-10-26,0.00070236827,0.00032738072
1957-10-27,0.000109543675,0.00024197706
1957-10-28,0.00047683716,0.001053312
1957-10-29,0.00047683716,0.001039078
1957-10-30,0.303502,0.59738094
1957-10-31,0.014730402,0.0002063922
1957-11-01,0.022111712,0.03582684
1957-11-02,0.22771874,0.42114684
1957-11-03,3.7816186,7.618225
1957-11-04,26.114788,39.279663
1957-11-05,7.7504354,12.422963
1957-11-06,7.602835,10.38494
1957-11-07,5.074327,4.7231364
1957-11-08,15.680014,18.768879
1957-11-09,0.030127732,0.042232115
1957-11-10,0.018480662,0.04031053
1957-11-11,0.035060417,0.058152784
1957-11-12,1.7193459,0.82429487
1957-11-13,13.539476,4.8048887
1957-11-14,4.6527224,2.9458504
1957-11-15,0.09358574,0.003088766
1957-11-16,0.0010084461,0.0022062615
1957-11-17,0.0035086193,0.007750383
1957-11-18,1.4019527,1.9369339
1957-11-19,0.011266889,0.0028752568
1957-11-20,0.0008312432,0.001821945
1957-11-21,0.0009536743,0.002106624
1957-11-22,0.01801349,0.03959172
1957-11-23,0.015387664,0.026126405
1957-11-24,0.0,0.0
1957-11-25,0.0,0.0
1957-11-26,0.00056060584,0.0012383532
1957-11-27,0.001011668,0.0022347295
1957-11-28,0.018226134,0.0014518624
1957-11-29,0.014337334,0.0
1957-11-30,0.09351808,2.1350917e-05
1957-12-01,1.6301082,0.7137007
1957-12-02,0.35287562,0.010362312
1957-12-03,0.007519851,0.005629525
1957-12-04,0.00033507476,0.0007401651
1957-12-05,0.0061086705,0.000519539
1957-12-06,0.00082802126,0.0016369037
1957-12-07,4.510622e-05,6.405275e-05
1957-12-08,0.122537486,0.2706656
1957-12-09,0.5955664,1.1907976
1957-12-10,16.410622,26.032911
1957-12-11,25.06117,25.485804
1957-12-12,6.1633744,5.661551
1957-12-13,0.4833035,0.5616857
1957-12-14,0.59107506,0.36482313
1957-12-15,0.28075075,0.37643802
1957-12-16,0.00064115267,0.00019927524
1957-12-17,0.007439304,0.014447454
1957-12-18,0.08725798,0.1796395
1957-12-19,0.009652731,0.018450752
1957-12-20,0.011621295,0.022774313
1957-12-21,0.022669096,0.0076792133
1957-12-22,1.6646208,2.9442487
1957-12-23,11.738929,17.578821
1957-12-24,2.754582,2.0842125
1957-12-25,0.40756044,0.14606874
1957-12-26,0.00019009049,0.00041990136
1957-12-27,0.0,0.0
1957-12-28,0.00010309993,0.00021350918
1957-12-29,0.0002706373,0.000526656
1957-12-30,0.0003189654,0.00055512384
1957-12-31,0.04211954,0.019009434
1958-01-01,13.801922,11.556479
1958-01-02,4.3917475,4.621577
1958-01-03,19.815535,27.27875
1958-01-04,9.061304,5.889159
1958-01-05,0.7011021,1.1016718
1958-01-06,1.2278782,2.5160916
1958-01-07,0.35980907,0.5725106
1958-01-08,0.123707026,0.0
1958-01-09,0.0094690835,0.01711632
1958-01-10,1.8726877,3.1207995
1958-01-11,2.119725,2.7437139
1958-01-12,0.23914672,0.4133609
